"x1"	"x2"	"x3"	"x4"	"x5"	"x6"	"x7"	"y"
26.6447370499372	18.2718691027258	-18.6677625122195	0.621743347386314	0.00449467901440524	62.6889961577019	1	57.2211837087973
37.7905461471528	13.1694971823599	24.0242626584738	4.59107264054166	0.0795143196305421	100.976353200352	1.0990990990991	61.623980391612
15.9520254656672	18.5769505873322	-41.3443320833667	4.25284501003018	0.0923439765208472	28.0965750488102	1.1981981981982	229.293420654126
45.8954018726945	12.2613508657087	43.6876320186971	3.20910351785303	0.00670793593270556	125.099587976934	1.2972972972973	105.96383483483
14.9756833631545	13.5913975171279	-23.4529307518296	0.281277844909248	0.0100936529383649	31.1837566122174	1.3963963963964	6.26973777090633
49.4046289194375	17.577541886596	29.6420443100521	0.94660154345137	0.0713586297022479	132.636753264222	1.4954954954955	15.1249620621933
35.0438469648361	16.1665523166303	6.54017562913487	2.87512600099686	0.115525203659092	91.6400528833672	1.59459459459459	104.035819261775
23.5015347693115	14.2254489709157	-8.99565459391246	0.738852461393393	0.0394291001075861	57.5819317571368	1.69369369369369	25.9602183818105
12.6716152112931	14.242916229181	-30.5427612979254	1.97780846216739	0.0864554806418916	27.2378512901053	1.79279279279279	163.631954190637
21.2856643926352	18.0226901252754	-28.5026277521456	2.29873516181507	0.0340968912028388	46.5845674711019	1.89189189189189	196.061289426976
23.1186887156218	12.1864499140065	-1.48091345957544	5.16978275390047	0.0343690143751491	56.5540889327629	1.99099099099099	155.63419072952
24.5404993835837	18.6116846953519	-24.3652021221516	0.491756008941605	0.106261450512946	56.1379015005866	2.09009009009009	22.5821488931048
48.3417996671051	16.9669790929183	29.6244494664977	10.6545077521926	0.0169257693482592	130.020137507018	2.18918918918919	171.783900353999
33.5549666825682	18.4798760956619	-5.88095983227524	5.45690747119933	0.0403375008860564	83.8998349838393	2.28828828828829	236.699737881926
37.8171185124665	12.6752750708256	25.9140305586244	1.82331991989341	0.0128190954942277	100.814045345593	2.38738738738739	6.05807773653272
15.9002154879272	15.9831831040792	-31.1174355955233	1.59067056180378	0.0916889579609551	33.5065484415344	2.48648648648649	143.386850985083
31.5874771308154	12.5277256753761	14.0122101341816	2.05114304038693	0.067853319620221	82.1488827658718	2.58558558558559	33.6178511913932
39.1280012577772	17.6123013480101	8.82666963682994	2.54187225870538	0.0246038638584147	101.957554475221	2.68468468468468	224.998415786397
29.0767071023583	18.4893808250781	-14.7995902252658	0.843886572060319	0.224133600813394	70.7323649587999	2.78378378378378	95.1339850012932
39.1758428700268	18.336648565717	6.03745224001511	3.98188695237718	0.129634892510712	101.491994775023	2.88288288288288	196.052120700147
11.6274143569171	17.1863063650671	-44.4385593005624	0.952596300952512	0.0036234203887189	17.987881392228	2.98198198198198	192.723385106491
28.0361989606172	16.6535084608477	-9.68292826302334	1.79582263209434	0.0199846712766708	67.2732176161552	3.08108108108108	117.474772139165
13.7037350609899	14.3947993535548	-29.1906718912272	2.89770829617507	0.0842630691638957	26.4564048215055	3.18018018018018	183.435125772151
16.1674562655389	15.5930893588811	-29.1102695911757	0.347169556429188	0.0444560443154523	35.826659833747	3.27927927927928	89.9250608860155
21.674746023491	13.0376607405487	-7.89003282273484	0.484073107299137	0.0970262821611535	54.9419389400533	3.37837837837838	74.7227794833725
22.0124076586217	12.2277903317008	-3.80944318194522	1.24103315772341	0.0107674767712831	54.3439848092779	3.47747747747748	63.0988449581315
12.9057283420116	13.6800677219871	-27.8664037194848	3.03656139398296	0.00305890738263798	27.601105328164	3.57657657657658	127.292042036297
33.7171539012343	13.9295866151806	12.4867996561808	4.45011801665254	0.142071960482297	86.2077391209998	3.67567567567568	199.004151384307
31.3179887272418	13.4763995544054	9.81818191135613	10.2316561189708	0.00870316743783746	82.1548385104396	3.77477477477477	186.858464257531
19.5209312532097	14.5426636992488	-18.2836316491972	0.1440081603193	0.0011886200612782	44.9587724286552	3.87387387387387	3.88067171133025
42.9274795111269	13.7860087777954	31.752364476412	4.5050316361035	0.0743709154950225	116.360141338192	3.97297297297297	107.546238403055
23.9697621297091	18.0723107047379	-23.3779713205624	0.192545079291833	0.035033657759012	54.0454487359002	4.07207207207207	-76.2866854085413
19.4703287724406	13.0782856256701	-12.4919989866729	1.15597021300259	0.0185272845673324	47.4030573828183	4.17117117117117	56.3949262486211
14.0649726055562	18.4437118319329	-44.6193138275624	5.08646604427244	0.127926063380858	24.1598132873558	4.27027027027027	173.932541308565
43.2830224186182	12.6671016162727	36.9025685912365	2.06028235328476	0.202906950898385	117.282642712445	4.36936936936937	39.214593994828
26.15517873317	14.0151172871701	-2.71546140210812	0.696235477525945	0.0413660805080992	64.5779661738729	4.46846846846847	-20.2199844427741
47.5573511701077	17.5192270437256	26.1394883450858	0.689137843100129	0.02001261920874	126.655656620735	4.56756756756757	48.7280399633493
24.9585037771612	14.4190779277124	-6.78910232664368	1.40931381103929	0.0453343793361089	62.2883937944065	4.66666666666667	207.26177788202
16.2521713320166	15.1075583880302	-26.819591705616	2.50374355515611	0.102159429328047	35.8520970977198	4.76576576576577	145.28125177457
14.9488539341837	18.7603777821641	-44.2050775936498	1.13234649313687	0.148874204660226	27.5218020235661	4.86486486486486	117.370809588191
38.4550649300218	14.9147010098677	18.4420579509105	5.30802504666914	0.0600257461579587	101.047337800595	4.96396396396396	273.731275559158
20.0802262406796	16.0569424408022	-23.1957895209197	3.85353548248025	0.220838456583947	46.0851243983853	5.06306306306306	199.035169243703
32.6806298829615	14.7176248047035	7.46763122393702	4.85154524166186	0.0824106535471558	84.4663670742805	5.16216216216216	153.140172100841
39.7669039387256	16.088247472886	16.2421349229771	6.57288266043572	0.0728743177952755	106.357452184561	5.26126126126126	162.647450208014
32.4676551483572	17.313443003688	-3.25331293910171	1.08950176211969	0.061686416384684	80.7009270470054	5.36036036036036	112.949364133986
21.4337175805122	16.4409176586196	-21.7105842276423	0.255978777473249	0.0243104330489093	48.5633613104023	5.45945945945946	-16.8345701888188
49.6420816890895	12.3327792449854	51.0804301210748	6.66740260512807	0.0291866338462474	138.121397420987	5.55855855855856	130.993973454451
38.3191128820181	16.8100849131588	10.4785560228884	0.53152714875735	0.169852156074486	98.5972531412987	5.65765765765766	63.6254647972575
12.256399858743	17.3629655546974	-43.7815638955903	2.56609128719477	0.0479848003926391	20.1009902955944	5.75675675675676	218.824739338637
38.6786501016468	16.3937725473661	12.8716165908969	1.21813165503979	0.0114019387691841	99.2782120926988	5.85585585585586	88.8046478787778
15.3959109354764	14.4883948056959	-26.3000958925553	6.84974689929189	0.0310152089813097	32.0746035767431	5.95495495495495	220.082595804804
38.9966163504869	13.8618813059293	23.3898143104438	3.23609603370435	0.00251211608847671	103.267693904385	6.05405405405405	90.6374233700364
42.6672217156738	13.3931882046163	32.7091411195961	0.750599786857194	0.0220888482597131	115.090209331491	6.15315315315315	-60.1001757284388
29.7166591323912	15.562293761177	-1.79015464759317	0.370245301518227	0.0145293835316454	73.108015075296	6.25225225225225	93.527628032772
31.0893557593226	16.3190183604602	-1.95607206049813	2.76435660777171	0.0170427688586376	78.5427395259254	6.35135135135135	216.342427435577
14.8128193244338	18.4550536964089	-43.290642590647	3.0646452580719	0.0165831119157528	27.7976039491681	6.45045045045045	216.5981291741
15.0072615686804	14.0612063650042	-25.2155736939371	4.31345226477349	0.0456842656729674	32.2880530133033	6.54954954954955	186.395763406843
31.8602206837386	13.0278000498656	12.6333732053156	2.39992179049395	0.0113778490468765	83.1498740676695	6.64864864864865	70.3993525532299
17.3488429095596	18.8039552832488	-39.5696851401358	2.36589893933669	0.0133539315162103	32.9148050903774	6.74774774774775	223.567882344512
15.3131480515003	17.3105919805821	-37.7323546551729	3.64379582541469	0.104104301773223	30.6936864797931	6.84684684684685	180.623506106225
14.6148100495338	17.5083035395946	-39.7162457612173	2.95508468993412	0.0204566102354455	29.1153185694279	6.94594594594595	193.63948587755
19.4517455715686	15.5153964501806	-22.116076463076	0.693658157016343	0.101557752036773	42.339715587664	7.04504504504505	151.289475918336
22.1987339109182	12.0156844465528	-2.50652862266533	3.83098701089704	0.0292212728839213	56.1897571158434	7.14414414414414	74.0007130925631
37.1161160245538	18.3566953102127	1.70463033041158	2.58146900481194	0.052771744889412	93.5350285997857	7.24324324324324	210.818470087408
34.8116580303758	16.7056987248361	3.72669138112546	0.981427292677093	0.019293162571274	88.2483580818782	7.34234234234234	140.945228706527
43.5974226798862	14.2632859589066	31.1404802445113	1.7959690165944	0.0827578683672279	117.549296254113	7.44144144144144	140.138677919054
28.9176705200225	12.3371773303952	9.6221787166312	3.63432097707276	0.285930619941332	76.1440942493889	7.54054054054054	132.244373304546
45.8054852671921	17.9128455740865	21.1910316059203	1.53231707390589	0.00290557607566145	121.371540131443	7.63963963963964	114.093439726527
35.8051571808755	17.2496475852095	3.42015250110227	3.85664868356105	0.0106791366538166	89.7992524148006	7.73873873873874	150.283223496107
19.8702155984938	12.6473574191332	-9.8375836260313	1.77945308458202	0.0630372868320388	47.1976017834511	7.83783783783784	112.611584771564
44.9516006745398	16.2228948948905	25.916169978564	1.36231686285608	0.024808221482414	120.64769287613	7.93693693693694	24.9672484794272
15.5063043814152	17.5699935131706	-38.3641015342117	5.55704660768604	0.0135688569231137	30.6648425369524	8.03603603603604	155.896543066478
12.9995430912822	18.5249766649213	-47.1458469636078	2.04718439122344	0.0112743432177225	20.3103195885388	8.13513513513514	162.93048011524
41.1301721073687	16.9864787347615	15.4391746151834	1.47778376238763	0.112213837421119	107.185394072216	8.23423423423423	149.9183878815
19.1205049771816	12.2579074245878	-9.5648843683347	0.208777123010556	0.24175817053499	45.6013748226204	8.33333333333333	55.5761676869956
28.5612510703504	13.0058657715563	6.24223460823455	0.350057663511078	0.00319474582797994	74.0084322132977	8.43243243243243	-27.1515328921624
15.5649880226701	18.9762422053609	-43.7256944830004	3.1348082122759	0.0762451098798634	27.7049959926361	8.53153153153153	102.62030538856
43.9174814149737	15.6598885532003	26.1104101958456	3.75408934390268	0.0334464319698856	116.049132828298	8.63063063063063	182.127547404065
17.2373702842742	15.1014600947965	-25.01762733172	5.18328093294152	0.0723726944416888	36.321533356528	8.72972972972973	229.692311258767
17.3545112553984	16.4611268809531	-30.1450264359968	1.11512311943461	0.0537530672190756	38.5209569601914	8.82882882882883	139.716223613729
34.01741001755	15.6583256931044	6.42541676917262	4.9190900716138	0.0261777399729282	86.1785056194702	8.92792792792793	177.925796999411
23.803485436365	12.4861851751339	-1.30187190633086	0.6264324637278	0.039239078412047	59.3989494836927	9.02702702702703	1.57427186432853
30.8699464797974	13.740078401519	7.7893055224659	1.45299561618766	0.123993839248625	80.2891955746074	9.12612612612613	123.776378145141
12.338501168415	13.8335513323545	-29.6091866250975	4.2963930202313	0.239004614861867	24.8195464351047	9.22522522522523	229.277461125532
42.3073975462466	16.5586935097817	19.3276551529838	2.58839697373617	0.10536070265915	110.407152954109	9.32432432432432	186.265220807961
40.5676766019315	15.2924798179884	20.8711737243047	8.00786814567947	0.062598744393844	108.442300783234	9.42342342342342	159.217366540764
22.4003981146961	14.9552288542036	-14.0698427887451	0.640025963353401	0.0595502681780297	52.21534980115	9.52252252252252	-35.6753259259173
25.8639214280993	16.9525571463164	-14.9641737878832	1.69587564058874	0.0476269184311001	61.6229966702454	9.62162162162162	174.822610548572
41.397572318092	16.0932899820618	19.4341108703223	1.57058801625482	0.0634845942626046	111.954785928403	9.72072072072072	132.287124350319
32.3390214703977	17.2452388978563	-3.3044453480541	2.07142716588666	0.0773746509524609	81.2595444491179	9.81981981981982	38.7624192839264
29.2298964597285	14.5439201167319	1.30451453480104	1.07216700057163	0.00205085785930214	73.7777363733856	9.91891891891892	143.348470099889
18.785658031702	14.0561702381819	-17.7961711815233	3.51034059893865	0.00113122671034404	43.6778821242607	10.018018018018	130.205090602667
34.4785584788769	17.4787549960893	0.072313041111987	0.109869006768686	0.057544218319741	86.3563898693386	10.1171171171171	-121.790112737863
34.9273414630443	13.7572422795929	15.8607521223192	4.79504383697145	0.00309963621240418	92.3786645816656	10.2162162162162	95.2464424269036
10.3806303348392	15.9537293179892	-42.1668526719071	2.67485921030712	0.0505406534572215	15.6401913332987	10.3153153153153	101.984918930437
25.7541996333748	13.3082947526127	-0.771688389208641	1.68212217476863	0.0620663434245442	64.6483161314985	10.4144144144144	73.6418596545326
35.5053326394409	18.3660237491131	-1.39928458555105	1.30689454769025	0.00334228542496328	88.9989761925016	10.5135135135135	51.4996612705684
46.1392088979483	17.0891328507569	24.8225465107497	1.24403920543729	0.173216268784955	122.808068030414	10.6126126126126	54.9942859868531
19.2259833030403	14.2339514312334	-17.4827545074052	1.65892258986637	0.0368739970103666	45.0260803001225	10.7117117117117	156.129130921731
16.8947908934206	15.2058113839012	-25.9617110637362	1.95340286301998	0.0816268560624943	38.5441586905369	10.8108108108108	225.4134068019
32.4299141671509	16.6131639103405	-0.470833338063763	1.22388085880259	0.0662448139628807	80.6590370862061	10.9099099099099	54.8987368471879
26.6536559164524	18.1846350952983	-18.3778934506753	1.7589724425635	0.0022002570923721	61.4132112086229	11.009009009009	130.290734860224
37.1847868990153	15.7715021278709	12.2581737610426	0.812340011330528	0.111306510307758	96.9834744046168	11.1081081081081	75.4652728297153
24.2615027818829	18.3772123767994	-23.8924130747547	1.62851105355793	0.0822923370082887	55.4455078531446	11.2072072072072	202.837457123984
13.5491703636944	12.0734525860753	-20.2829601997472	0.663417033341655	0.126292279607764	30.0242756856012	11.3063063063063	119.206324536464
31.460506664589	16.8647850800771	-3.64160388977204	2.97212486408736	0.150636292249649	78.7321474602298	11.4054054054054	86.3614898937212
24.2078217677772	13.763781202957	-5.68326144917349	5.89337239522747	0.0955528220569474	60.8505953260989	11.5045045045045	194.620155591077
31.1184977274388	14.2115275061224	6.32372897709972	2.0322157764569	0.266920965389029	80.3417260864969	11.6036036036036	180.22643813326
49.1891819238663	13.6029898661654	44.970691327865	1.08012350321289	0.0406039823912061	136.750173349001	11.7027027027027	81.8646300483837
32.3080558422953	17.7511003036052	-5.43358109984877	2.25579506468587	0.00598187421530277	80.5308568037808	11.8018018018018	201.425531765194
16.0568801499903	16.4978311380837	-32.8808606727577	1.94055759811013	0.0447565706705823	31.9363821161095	11.9009009009009	96.4863520633964
13.2305544801056	15.010248376755	-32.6243570082988	3.22884082532574	0.0102722671080252	25.0336038407421	12	172.994733875675
18.3712957520038	17.0514693157747	-30.4842162111146	7.32951828862606	0.0548201288655833	40.3551096545136	12.0990990990991	212.671395626424
14.9401767738163	17.6370176088531	-39.5210423040472	0.506415971394111	0.0336100745856332	30.0840433993023	12.1981981981982	56.4651950429928
17.3675951827317	18.9732453937177	-40.1725679700984	3.20817519191456	0.0454010654075303	33.4078583225889	12.2972972972973	220.374530765183
11.2927379179746	17.4086129365023	-45.9928547071431	8.13205085962981	0.0834423087151772	17.6949124973334	12.3963963963964	133.768426156556
46.2743000593036	14.6735363355838	34.8390719370364	2.25177741126611	0.0850324205137771	126.015574323305	12.4954954954955	9.93259788191989
37.928354004398	14.2490089386702	19.7044705796498	2.43657423178171	0.0396226004745618	101.104047392805	12.5945945945946	192.551886082044
11.1418817657977	16.2057628389448	-41.4708678575294	1.85417874325423	0.0614106253071829	19.1809340792837	12.6936936936937	186.488916679433
18.332120096311	12.1690578684211	-11.0324619097599	2.95708252286359	0.0401282009372305	44.5686763018327	12.7927927927928	211.226617072666
13.0248189345002	14.4229195993394	-30.6823931014062	1.57136075564023	0.052750274147547	24.9236573923363	12.8918918918919	71.5426712229541
