"x1"	"x2"	"x3"	"y"
0.0253595926980633	9.63970402019355	9.63971242710772	70.3925287674633
0.07168188187633	3.93270260817516	3.93270954839981	30.4013139407744
0.0310809903711521	8.59182254692207	8.59183555160643	63.2159328185659
0.00391223584777512	2.92522228389666	2.92521838612094	23.460253349423
0.0387808708667776	3.4211905134573	3.42120940021052	26.8983252050645
0.0295983427251622	6.93933676019584	6.93934883833379	51.5205107728278
0.0284071719874625	2.74326811417594	2.7432611676605	22.1781077202705
0.0163420328403308	2.89734122591831	2.89734774371282	23.1535392590986
0.0130501753321578	2.80275660096629	2.80275053480868	22.6080729149195
0.00193932167932118	4.23974984003621	4.23975503501662	32.6479064321966
0.046979947367141	8.68391956714575	8.68392844040537	63.8504005013598
0.0246674403494954	6.74816840795431	6.74817519134543	50.3586980537825
0.0289090405697535	4.3333211759691	4.3333214835833	33.323523104627
0.024535675420025	6.6754210344562	6.67541151121765	49.695542754943
0.108511019506207	3.81257439108197	3.81258946047917	29.5077378145709
0.0355860834290106	3.23091669014858	3.23091329379569	25.5510931263843
0.0160063706571308	3.90306294769014	3.90307641550749	30.1380874359557
0.0287501981780899	5.14531776674822	5.14531136977625	39.0429470480324
0.00476393091200808	4.13270148315153	4.13270053155114	31.8716446186696
0.289028676037137	0.884615782831274	0.884625524395984	8.63340943157043
0.0113475251990965	3.18039764697646	3.18039909431899	25.1624790681065
0.124291535147899	4.94231709493743	4.94232466087982	37.2218913824677
0.0427482609534127	5.21721215575965	5.21721907201015	39.4406206933649
0.115858084729161	5.62052874102412	5.62053139778645	42.2386553275183
0.0310305376371775	7.53522298334034	7.53522389459895	55.5967583216501
0.0833166625149519	9.52569308548491	9.5256916353763	69.5498817981186
0.0484890115766514	4.78359776807452	4.78359622368144	36.3102517289167
0.0626637650955189	3.30149092785992	3.3014956708343	26.2374871185719
0.0178774976014828	2.7059891642294	2.70597737661995	21.7094895170864
0.384740394052282	2.66827314026315	2.66826703436012	20.663051726705
0.0172951649074962	3.78913476283401	3.78913537745231	29.712101526902
0.0364171023237683	7.24209839629223	7.24209859627491	53.5843343664327
0.0379264294521449	1.3276970502462	1.32769222815266	12.18792541566
0.0793364096353335	1.59479172105944	1.5948042634163	14.0164704473809
0.0867219935433416	4.64896680992734	4.64897299346857	35.3638789149696
0.00206370161279174	3.09830705509007	3.09829711356757	24.7801869124811
0.118055625614017	6.13736995718605	6.13737199403181	45.6890138488511
0.0123495185954974	1.97649455456543	1.97649312714054	16.7107167004216
0.0942438909660032	2.71899983281046	2.71899056237224	21.6664293649046
0.0142806227113245	3.81749567346344	3.81751967587175	29.798701046728
0.0384274886566607	2.88064821633406	2.88063875037835	22.9449679661756
0.0366131713375991	3.91015603302319	3.91017193583716	30.3741197678489
